function,scale,data,algorithm,iteration,dist_y_mean,dist_y_std,dist_x_mean,dist_x_std
Ackley,norm,clean,tpe_w_smooth_inv,95,2.108169966696363,1.4814693069361138,0.7455311778189588,0.5742251119329534
Ackley,norm,clean,tpe_w_smooth_inv,96,2.0738191682870983,1.4360677905331871,0.7205423234112723,0.5473876694131197
Ackley,norm,clean,tpe_w_smooth_inv,97,2.0737459034486974,1.4360418596167328,0.7206684444037463,0.5474387975241058
Ackley,norm,clean,tpe_w_smooth_inv,98,2.073734157469546,1.436037716117267,0.7207145730229311,0.5474580367716779
Ackley,norm,clean,tpe_w_smooth_inv,99,2.0730771153604355,1.4369704199015814,0.7205212109079367,0.547708715101932
Ackley,norm,clean,tpe_w_smooth_inv,100,2.0730771153604355,1.4369704199015814,0.7205212109079367,0.547708715101932
Ackley,norm,clean,tpe_w_sign,1,9.185932693927844,2.7101271441102397,3.515133022400945,1.4922732023987226
Ackley,norm,clean,tpe_w_sign,2,8.092826309598948,2.336314308007677,2.9020806252546483,1.2047213512236394
Ackley,norm,clean,tpe_w_sign,3,7.403371005712619,1.9980800600498188,2.5458732786686693,1.0085206641405635
Ackley,norm,clean,tpe_w_sign,4,7.018897172501784,2.042402596749368,2.335627808674423,0.9895388980520796
Ackley,norm,clean,tpe_w_sign,5,6.480382996638124,1.883468489965654,2.097242758749158,0.9003192724242857
Ackley,norm,clean,tpe_w_sign,6,6.212763036840208,1.8097757214301975,1.9696942428010542,0.8637052302233967
Ackley,norm,clean,tpe_w_sign,7,6.051150639433534,1.7217694055244248,1.8759991876228232,0.8000439612481127
Ackley,norm,clean,tpe_w_sign,8,5.685069942627013,1.666491155822569,1.7296253874588094,0.7531594710323369
Ackley,norm,clean,tpe_w_sign,9,5.578205569707739,1.641734150923329,1.7072498236633766,0.7538134073520358
Ackley,norm,clean,tpe_w_sign,10,5.491165369929971,1.5798727157200645,1.6708903843021312,0.7181138440065435
Ackley,norm,clean,tpe_w_sign,11,5.316979962439188,1.5052519704523475,1.5679581207720716,0.6830423784588467
Ackley,norm,clean,tpe_w_sign,12,4.838096945710467,1.610913437934387,1.449228788074671,0.7005584819869847
Ackley,norm,clean,tpe_w_sign,13,4.5515741976343245,1.6699846583777975,1.3330809179047816,0.6759513478085126
Ackley,norm,clean,tpe_w_sign,14,4.383755873667492,1.7491923082369538,1.2726714966401584,0.6967569974957067
Ackley,norm,clean,tpe_w_sign,15,4.113986469191867,1.794169963379822,1.1994438871174078,0.6671703486855589
Ackley,norm,clean,tpe_w_sign,16,3.9045154970693114,1.7063977166563076,1.1572768418778256,0.639281192041066
Ackley,norm,clean,tpe_w_sign,17,3.7085618231329924,1.6819563802802462,1.123226762578834,0.6358490220992298
Ackley,norm,clean,tpe_w_sign,18,3.5757833916477226,1.7286261582892568,1.108191002150913,0.6622175929856847
Ackley,norm,clean,tpe_w_sign,19,3.459207488332479,1.699981713640609,1.0840128415642765,0.6539713692581394
Ackley,norm,clean,tpe_w_sign,20,3.356402743033999,1.6832708050929759,1.0670183079809694,0.6520794520810548
Ackley,norm,clean,tpe_w_sign,21,3.3210256380689067,1.680253841996032,1.067367793991362,0.6523917282983513
Ackley,norm,clean,tpe_w_sign,22,3.241804026654005,1.629782488901694,1.047363436641119,0.6336094965949115
Ackley,norm,clean,tpe_w_sign,23,3.1983864918812426,1.6314231862397333,1.0466160660886714,0.6403764339512067
Ackley,norm,clean,tpe_w_sign,24,3.1373355295592416,1.6052035745402364,1.037808853275374,0.6385388025305574
Ackley,norm,clean,tpe_w_sign,25,3.080230914140164,1.610282381373181,1.0314042946522182,0.6398231076622513
Ackley,norm,clean,tpe_w_sign,26,2.9846678736175556,1.6036165257617094,1.0010582535160022,0.6403485773598613
Ackley,norm,clean,tpe_w_sign,27,2.9639545027180128,1.6010585516165354,1.0025974727520284,0.6408495223956846
Ackley,norm,clean,tpe_w_sign,28,2.8790524018158807,1.6308982882611442,0.9757526485796812,0.6492530250655597
Ackley,norm,clean,tpe_w_sign,29,2.7952441936168695,1.613098828606221,0.9372923329328653,0.6440527511281854
Ackley,norm,clean,tpe_w_sign,30,2.73583468898254,1.6281101863241432,0.9308124694676322,0.6467991572369128
Ackley,norm,clean,tpe_w_sign,31,2.710106299978348,1.6299976898980475,0.9281846545372231,0.6468812204214003
Ackley,norm,clean,tpe_w_sign,32,2.692347936505911,1.6339292865487514,0.9265649432804698,0.6482238398623192
Ackley,norm,clean,tpe_w_sign,33,2.6220480407094318,1.6127512946246763,0.8935105955949848,0.6380939345759019
Ackley,norm,clean,tpe_w_sign,34,2.5725554081254995,1.6397041581051706,0.8844161264739633,0.6417086972480104
Ackley,norm,clean,tpe_w_sign,35,2.543690171546638,1.6530620788138395,0.876663860026786,0.6437893905205425
Ackley,norm,clean,tpe_w_sign,36,2.506394500236367,1.6081770116674279,0.861440849333515,0.6244929938729941
Ackley,norm,clean,tpe_w_sign,37,2.503334171843237,1.6068061537538119,0.8599803421143389,0.6242435507440549
Ackley,norm,clean,tpe_w_sign,38,2.484775609058216,1.5962609108844534,0.8460994410048105,0.6083365556640702
Ackley,norm,clean,tpe_w_sign,39,2.409746218049448,1.6383412235398078,0.8129692530696763,0.624623768193724
Ackley,norm,clean,tpe_w_sign,40,2.3908221198319737,1.626567300050999,0.8133806605938738,0.6268690314966862
Ackley,norm,clean,tpe_w_sign,41,2.336224356020697,1.5823810966362393,0.7827008745634991,0.6197674046868802
Ackley,norm,clean,tpe_w_sign,42,2.2946382860940147,1.5838731788035239,0.789411547228831,0.6303420018011668
Ackley,norm,clean,tpe_w_sign,43,2.262666413170645,1.6078764346961791,0.779724941578242,0.6317941271282876
Ackley,norm,clean,tpe_w_sign,44,2.255574959895239,1.6162327287334783,0.7786203537056525,0.633026148998756
Ackley,norm,clean,tpe_w_sign,45,2.2513477299871623,1.620493287478118,0.7778877173777303,0.6336062002437747
Ackley,norm,clean,tpe_w_sign,46,2.2418825324736704,1.6169788473114683,0.7672754476834207,0.6354899154812493
Ackley,norm,clean,tpe_w_sign,47,2.2418825324736704,1.6169788473114683,0.7672754476834207,0.6354899154812493
Ackley,norm,clean,tpe_w_sign,48,2.19772915227535,1.5858562015672724,0.7490244133149837,0.6185090273593468
Ackley,norm,clean,tpe_w_sign,49,2.1285863891107,1.5915251479801509,0.7261385147613396,0.6218472422817405
Ackley,norm,clean,tpe_w_sign,50,2.0648582871116377,1.5379930865151694,0.69994336957004,0.5872049243242992
Ackley,norm,clean,tpe_w_sign,51,1.9854358989508365,1.4696194166639962,0.6618988506861787,0.5377414337748089
Ackley,norm,clean,tpe_w_sign,52,1.9854358989508365,1.4696194166639962,0.6618988506861787,0.5377414337748089
Ackley,norm,clean,tpe_w_sign,53,1.9779833014282215,1.4622284404142227,0.6590902116147411,0.5362389124601104
Ackley,norm,clean,tpe_w_sign,54,1.964028609679641,1.4530071853328927,0.6562238998519782,0.5383784448317365
Ackley,norm,clean,tpe_w_sign,55,1.9155430214758098,1.4556065228942157,0.639876392697363,0.5420539953337932
Ackley,norm,clean,tpe_w_sign,56,1.9063034613576908,1.4490713576868666,0.6363139710846208,0.5393994443369842
Ackley,norm,clean,tpe_w_sign,57,1.898942990935825,1.4425549618164415,0.6371271046238295,0.5405879750960492
Ackley,norm,clean,tpe_w_sign,58,1.880448265403723,1.4351673014479431,0.6337594602891785,0.542194690748913
Ackley,norm,clean,tpe_w_sign,59,1.866246409209224,1.4354325312485523,0.6290754987357265,0.5383213239586265
Ackley,norm,clean,tpe_w_sign,60,1.853784234029531,1.435058628675178,0.617451050391765,0.5392639960278565
Ackley,norm,clean,tpe_w_sign,61,1.8147780236282893,1.4375626624210176,0.5995838984625252,0.5403098029087537
Ackley,norm,clean,tpe_w_sign,62,1.8147780236282893,1.4375626624210176,0.5995838984625252,0.5403098029087537
Ackley,norm,clean,tpe_w_sign,63,1.8110062280261587,1.4338310710611002,0.6000605464325326,0.5415026895283259
Ackley,norm,clean,tpe_w_sign,64,1.8110062280261587,1.4338310710611002,0.6000605464325326,0.5415026895283259
Ackley,norm,clean,tpe_w_sign,65,1.7714926879597395,1.446856238653532,0.5949331822565326,0.5452904603816001
Ackley,norm,clean,tpe_w_sign,66,1.7593194166134256,1.4325666630911995,0.5776129282098723,0.5256491424434042
Ackley,norm,clean,tpe_w_sign,67,1.757007250205218,1.4345863208564515,0.5773002179086012,0.5259383794034358
Ackley,norm,clean,tpe_w_sign,68,1.7499232690199602,1.440320928211914,0.5763687096009985,0.5267699406694929
Ackley,norm,clean,tpe_w_sign,69,1.7413440976369827,1.4341545068238477,0.572931964969707,0.5246330320441596
Ackley,norm,clean,tpe_w_sign,70,1.7392128471639203,1.4363007983545484,0.5725782965470222,0.5249752592747863
Ackley,norm,clean,tpe_w_sign,71,1.737086103492054,1.4384672172720245,0.572218103107876,0.5253256408723214
Ackley,norm,clean,tpe_w_sign,72,1.7272294853138328,1.4338946103134012,0.5628487216123237,0.5151700822821673
Ackley,norm,clean,tpe_w_sign,73,1.7255137916964938,1.4315095788428869,0.5634213025052255,0.5160957802421359
Ackley,norm,clean,tpe_w_sign,74,1.712625514614693,1.4186480256576526,0.5649129997455585,0.5170835749979784
Ackley,norm,clean,tpe_w_sign,75,1.6963843550758413,1.4023903024440811,0.5508378735254247,0.5128398241536208
Ackley,norm,clean,tpe_w_sign,76,1.6963843550758413,1.4023903024440811,0.5508378735254247,0.5128398241536208
Ackley,norm,clean,tpe_w_sign,77,1.694696699052924,1.4038030129607484,0.5506191011134777,0.513032656732583
Ackley,norm,clean,tpe_w_sign,78,1.6927598504632633,1.4022473732387892,0.5494355298171056,0.5122898987709694
Ackley,norm,clean,tpe_w_sign,79,1.6927598504632633,1.4022473732387892,0.5494355298171056,0.5122898987709694
Ackley,norm,clean,tpe_w_sign,80,1.6910447522025804,1.4023097500995143,0.5479052265312029,0.5113268684475922
Ackley,norm,clean,tpe_w_sign,81,1.6910447522025804,1.4023097500995143,0.5479052265312029,0.5113268684475922
Ackley,norm,clean,tpe_w_sign,82,1.6864613201283998,1.3991267834698233,0.5506309219255939,0.513592111639755
Ackley,norm,clean,tpe_w_sign,83,1.6550837291147844,1.392375523633333,0.5369296224199792,0.5141784210126598
Ackley,norm,clean,tpe_w_sign,84,1.653381460769605,1.3937458302552663,0.5366528150677096,0.514410344256174
Ackley,norm,clean,tpe_w_sign,85,1.6349998592341168,1.40597787308009,0.5343042882933791,0.5163172057514315
Ackley,norm,clean,tpe_w_sign,86,1.6339572541730814,1.4067144204991417,0.5341828040060345,0.5164159809670656
Ackley,norm,clean,tpe_w_sign,87,1.6306929199446945,1.4097306979125286,0.5336625615024706,0.5168824634263557
Ackley,norm,clean,tpe_w_sign,88,1.6289323727853644,1.4084316203911953,0.533026169337422,0.5163340871770828
Ackley,norm,clean,tpe_w_sign,89,1.6289323727853644,1.4084316203911953,0.533026169337422,0.5163340871770828
Ackley,norm,clean,tpe_w_sign,90,1.6134116299166543,1.4099936491093323,0.5312247037215438,0.5174864390200546
Ackley,norm,clean,tpe_w_sign,91,1.6134116299166543,1.4099936491093323,0.5312247037215438,0.5174864390200546
Ackley,norm,clean,tpe_w_sign,92,1.6133697242848675,1.4100306761182178,0.5312168471594082,0.5174933388129819
Ackley,norm,clean,tpe_w_sign,93,1.6125097901343883,1.4102556907927053,0.5311166518079975,0.5175602493800814
Ackley,norm,clean,tpe_w_sign,94,1.6107534705371505,1.4115510971472123,0.5308812055519694,0.5177537892514092
Ackley,norm,clean,tpe_w_sign,95,1.6107534705371505,1.4115510971472123,0.5308812055519694,0.5177537892514092
Ackley,norm,clean,tpe_w_sign,96,1.6100928964833847,1.4108028001669701,0.5319000390574373,0.5187962530618685
Ackley,norm,clean,tpe_w_sign,97,1.6100928964833847,1.4108028001669701,0.5319000390574373,0.5187962530618685
Ackley,norm,clean,tpe_w_sign,98,1.60746624265599,1.4095363109740269,0.5348855529944533,0.5212961902438935
Ackley,norm,clean,tpe_w_sign,99,1.6047638010736276,1.4066213473206481,0.5345101571914779,0.5209049647572278
Ackley,norm,clean,tpe_w_sign,100,1.603391867767721,1.4054173703048436,0.535348752726256,0.5215286116441448
Ackley,norm,clean,tpe_w_sign_inv,1,9.185932693927844,2.7101271441102397,3.515133022400945,1.4922732023987226
Ackley,norm,clean,tpe_w_sign_inv,2,8.092826309598948,2.336314308007677,2.9020806252546483,1.2047213512236394
Ackley,norm,clean,tpe_w_sign_inv,3,7.403371005712619,1.9980800600498188,2.5458732786686693,1.0085206641405635
Ackley,norm,clean,tpe_w_sign_inv,4,7.018897172501784,2.042402596749368,2.335627808674423,0.9895388980520796
Ackley,norm,clean,tpe_w_sign_inv,5,6.480382996638124,1.883468489965654,2.097242758749158,0.9003192724242857
Ackley,norm,clean,tpe_w_sign_inv,6,6.212763036840208,1.8097757214301975,1.9696942428010542,0.8637052302233967
Ackley,norm,clean,tpe_w_sign_inv,7,6.051150639433534,1.7217694055244248,1.8759991876228232,0.8000439612481127
Ackley,norm,clean,tpe_w_sign_inv,8,5.685069942627013,1.666491155822569,1.7296253874588094,0.7531594710323369
Ackley,norm,clean,tpe_w_sign_inv,9,5.578205569707739,1.641734150923329,1.7072498236633766,0.7538134073520358
Ackley,norm,clean,tpe_w_sign_inv,10,5.491165369929971,1.5798727157200645,1.6708903843021312,0.7181138440065435
Ackley,norm,clean,tpe_w_sign_inv,11,5.255198687287045,1.5011987446079476,1.5198230536130461,0.6771634414041304
Ackley,norm,clean,tpe_w_sign_inv,12,4.784831170202257,1.4784172494394774,1.354550914447899,0.615029050319546
Ackley,norm,clean,tpe_w_sign_inv,13,4.570337998590255,1.5915040139149146,1.2850571127004455,0.6419807787196787
Ackley,norm,clean,tpe_w_sign_inv,14,4.280013319082167,1.5739402588832239,1.1738828132604298,0.6431330400536925
Ackley,norm,clean,tpe_w_sign_inv,15,4.186651003238994,1.5447183926280004,1.1601448441854902,0.6330213258730377
Ackley,norm,clean,tpe_w_sign_inv,16,3.997926355486172,1.511918659023815,1.0916017766769546,0.6044863736001507
Ackley,norm,clean,tpe_w_sign_inv,17,3.8565333423320824,1.476246664069613,1.0575901444476472,0.6102162739050093
Ackley,norm,clean,tpe_w_sign_inv,18,3.7730199207243333,1.477779951977099,1.0199858874959336,0.6166115131161897
Ackley,norm,clean,tpe_w_sign_inv,19,3.653090950312313,1.3236391523302624,0.9443273258081472,0.5069518229515193
Ackley,norm,clean,tpe_w_sign_inv,20,3.5269935941010697,1.3727522522858928,0.9108443109107769,0.5324831219257721
Ackley,norm,clean,tpe_w_sign_inv,21,3.3672274198901824,1.3120186351834924,0.8590842251308036,0.5238134453631756
Ackley,norm,clean,tpe_w_sign_inv,22,3.304526919570118,1.3666282627530342,0.8524799568107089,0.5306838880570053
Ackley,norm,clean,tpe_w_sign_inv,23,3.2738764480454536,1.3657166326816546,0.8453869824980639,0.5319346369220118
Ackley,norm,clean,tpe_w_sign_inv,24,3.2147405039938195,1.3518214437782714,0.8305033660433742,0.5305751819967379
Ackley,norm,clean,tpe_w_sign_inv,25,3.0959146978859877,1.4127021057632534,0.8123387348051565,0.5357963421722056
Ackley,norm,clean,tpe_w_sign_inv,26,3.0204199451110476,1.3425481627575377,0.779527252813561,0.5197735160159304
Ackley,norm,clean,tpe_w_sign_inv,27,2.955201927724453,1.3297519690415964,0.7730602882807882,0.5231773678930549
Ackley,norm,clean,tpe_w_sign_inv,28,2.8897098852305163,1.3344605382123012,0.7661758566936098,0.5304547191458989
Ackley,norm,clean,tpe_w_sign_inv,29,2.808766865749973,1.2879096615290249,0.7567525722556289,0.5291144469979822
Ackley,norm,clean,tpe_w_sign_inv,30,2.747325768147093,1.3062986517141446,0.7474364379499697,0.5296105691576107
Ackley,norm,clean,tpe_w_sign_inv,31,2.647768115581664,1.3508178329183371,0.7331220783049743,0.540115844382161
Ackley,norm,clean,tpe_w_sign_inv,32,2.6075116303909938,1.3647052961030786,0.7304359801900833,0.5457374418491883
Ackley,norm,clean,tpe_w_sign_inv,33,2.5686470616788815,1.3706029395594614,0.7321135358615041,0.548282113674455
Ackley,norm,clean,tpe_w_sign_inv,34,2.538086310655989,1.367690517126891,0.7298766092505354,0.5490942165199388
Ackley,norm,clean,tpe_w_sign_inv,35,2.488922303772949,1.3922498116455653,0.7243990935098458,0.5551043839427062
Ackley,norm,clean,tpe_w_sign_inv,36,2.456058585568866,1.376978674967623,0.7141194358180151,0.552478457645041
Ackley,norm,clean,tpe_w_sign_inv,37,2.4271193424346245,1.4022105872804518,0.7076442892774183,0.5572961528292796
Ackley,norm,clean,tpe_w_sign_inv,38,2.401468707353431,1.3999300387728115,0.7027633128341946,0.5569070726063193
Ackley,norm,clean,tpe_w_sign_inv,39,2.398512519605416,1.3989580932166503,0.7047515529687705,0.5585142285961371
Ackley,norm,clean,tpe_w_sign_inv,40,2.3589606610264826,1.4163075347596024,0.6985399908438275,0.5597886245162554
Ackley,norm,clean,tpe_w_sign_inv,41,2.3091473447872715,1.4314204047905612,0.6807468211317956,0.5660706797875756
Ackley,norm,clean,tpe_w_sign_inv,42,2.2851136081778916,1.435425131642736,0.6765469444088388,0.5693276184474271
Ackley,norm,clean,tpe_w_sign_inv,43,2.2732970299694237,1.4375158180845897,0.6626677964917511,0.5691077994600153
Ackley,norm,clean,tpe_w_sign_inv,44,2.2620533207772895,1.434227233388604,0.6593513018068307,0.5701710536012381
Ackley,norm,clean,tpe_w_sign_inv,45,2.2311432039101975,1.453167901015242,0.6588347400769139,0.5737856301489062
Ackley,norm,clean,tpe_w_sign_inv,46,2.219439252760901,1.4518732668493353,0.6577404188734106,0.5750763630969462
Ackley,norm,clean,tpe_w_sign_inv,47,2.2143760303731574,1.4564271232123258,0.6575340764168494,0.5761967369134438
Ackley,norm,clean,tpe_w_sign_inv,48,2.1642391900658007,1.4786329513237766,0.6490840915496291,0.5821310756475329
Ackley,norm,clean,tpe_w_sign_inv,49,2.1532079019485084,1.4885056426178886,0.6476879227434025,0.5836172368423315
Ackley,norm,clean,tpe_w_sign_inv,50,2.1344092400299486,1.4945359626411274,0.6457354342286393,0.5862232534922533
Ackley,norm,clean,tpe_w_sign_inv,51,2.1224056432297673,1.4975420631302696,0.6557946943739836,0.5905189788355397
Ackley,norm,clean,tpe_w_sign_inv,52,2.106319975239902,1.5063605197719887,0.654897053939966,0.5925403273442584
Ackley,norm,clean,tpe_w_sign_inv,53,2.098364731655447,1.5035993979510447,0.6531982983497946,0.5938494953739005
Ackley,norm,clean,tpe_w_sign_inv,54,2.086860405749829,1.5038591680895923,0.651662540586704,0.5950545456653494
Ackley,norm,clean,tpe_w_sign_inv,55,2.0648243101987873,1.517120335738311,0.6501379070183269,0.5973236638443489
Ackley,norm,clean,tpe_w_sign_inv,56,2.0467084559418747,1.517317259803901,0.6464802816534772,0.5969069882349327
Ackley,norm,clean,tpe_w_sign_inv,57,2.032003696916854,1.5236848071543014,0.6447623769069234,0.5982361666326047
Ackley,norm,clean,tpe_w_sign_inv,58,2.022270546170831,1.5333086433441032,0.6433252050575037,0.5995760776926917
Ackley,norm,clean,tpe_w_sign_inv,59,1.9889797624184826,1.5300787687927722,0.635240365982262,0.5953076454753875
Ackley,norm,clean,tpe_w_sign_inv,60,1.981415414237897,1.5295792731431095,0.6342600019785304,0.5960094908235182
Ackley,norm,clean,tpe_w_sign_inv,61,1.9739645665672163,1.534187732357981,0.6329076965762728,0.5965925995876884
Ackley,norm,clean,tpe_w_sign_inv,62,1.961972776250474,1.5374225215030222,0.6313215376697202,0.5976322590254987
Ackley,norm,clean,tpe_w_sign_inv,63,1.9474858146940406,1.5424500073051455,0.6275543552530458,0.5984491916594379
Ackley,norm,clean,tpe_w_sign_inv,64,1.944060584909596,1.5398034648140018,0.6256482647665211,0.5972278165276611
Ackley,norm,clean,tpe_w_sign_inv,65,1.9375613950368744,1.5406854210801628,0.6257282645262933,0.5980929564321589
Ackley,norm,clean,tpe_w_sign_inv,66,1.9272835311364647,1.5444096551261732,0.6246129847913408,0.5990788023625945
Ackley,norm,clean,tpe_w_sign_inv,67,1.9272519726153212,1.5444295566575392,0.6245220908588388,0.5990362335046936
Ackley,norm,clean,tpe_w_sign_inv,68,1.8842658950816724,1.5043231465970996,0.6197176033146807,0.5965626342126993
Ackley,norm,clean,tpe_w_sign_inv,69,1.879083648985443,1.5100938124937902,0.618498122086266,0.5973466110111728
